Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0133,Weston-Super-Mare,05/12/2018,05/12/2018 18:11:03,05/12/2018 19:37:51,5208,05/12/2018 18:52:03,05/12/2018 19:19:48,,05/12/2018 19:23:53,05/12/2018 19:27:35,222,-,-,,,
England  UK,0134,Bolton,05/12/2018,05/12/2018 19:40:54,-,-,05/12/2018 20:24:41,-,,05/12/2018 20:36:47,05/12/2018 20:41:50,303,-,-,,,
England  UK,0143,St Helens,05/12/2018,05/12/2018 18:29:06,05/12/2018 20:55:38,8792,05/12/2018 19:16:01,05/12/2018 19:59:25,,05/12/2018 20:09:40,05/12/2018 20:13:25,225,-,-,,,
Wales  UK,0144,Haverfordwest,05/12/2018,05/12/2018 19:22:51,05/12/2018 20:47:35,5084,05/12/2018 19:56:58,05/12/2018 20:16:51,,05/12/2018 20:20:37,05/12/2018 20:25:10,273,-,-,,,
England  UK,0145,Sunderland,05/12/2018,05/12/2018 19:24:41,05/12/2018 21:13:21,6520,05/12/2018 20:04:10,05/12/2018 20:38:49,,05/12/2018 21:00:25,05/12/2018 21:05:25,300,-,-,,,
England  UK,0146,Farnborough,05/12/2018,05/12/2018 17:36:25,05/12/2018 19:09:16,5571,05/12/2018 18:09:48,05/12/2018 18:30:37,,05/12/2018 18:34:32,05/12/2018 18:38:55,263,-,-,,,
England  UK,0147,Yeovil,05/12/2018,05/12/2018 17:52:34,05/12/2018 20:17:24,8690,05/12/2018 18:39:23,05/12/2018 19:07:15,,05/12/2018 19:15:20,05/12/2018 19:20:05,285,-,-,,,
England  UK,0148,Hatfield,05/12/2018,05/12/2018 17:52:00,05/12/2018 19:25:24,5604,05/12/2018 18:13:09,05/12/2018 19:06:04,,05/12/2018 19:12:00,05/12/2018 19:16:20,260,-,-,,,
Wales  UK,0149,Rhyl,05/12/2018,05/12/2018 17:08:17,05/12/2018 17:52:17,2640,05/12/2018 17:29:11,05/12/2018 17:40:03,,05/12/2018 17:43:28,05/12/2018 17:47:33,245,-,-,,,
England  UK,0150,Southport,05/12/2018,-,-,-,-,-,,06/12/2018 08:03:25,06/12/2018 08:06:18,173,-,-,,,
